order_id,order_created_at,website_session_id,user_id_x,primary_product_id,items_purchased,order_price_usd,order_cogs_usd,session_created_at,user_id_y,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer,order_item_id,order_item_created_at,product_id,is_primary_item,item_price_usd,item_cogs_usd,order_item_refund_id,refund_created_at,refund_amount_usd,product_launched_at,product_name
28258,2015-01-21 16:22:41,425521,357227,1,1,49.99,19.49,2015-01-21 16:13:37,357227,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34622,2015-01-21 16:22:41,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28259,2015-01-21 16:29:10,425525,336696,2,1,59.99,22.49,2015-01-21 16:16:31,336696,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,34623,2015-01-21 16:29:10,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28260,2015-01-21 16:30:40,425530,357232,2,2,89.98,31.98,2015-01-21 16:20:00,357232,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34624,2015-01-21 16:30:40,2,1,59.99,22.49,1584.0,2015-02-05 19:30:40,59.99,2013-01-06 13:00:00,The Forever Love Bear
28260,2015-01-21 16:30:40,425530,357232,2,2,89.98,31.98,2015-01-21 16:20:00,357232,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34625,2015-01-21 16:30:40,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28261,2015-01-21 16:56:23,425550,357247,2,1,59.99,22.49,2015-01-21 16:35:42,357247,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34626,2015-01-21 16:56:23,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28262,2015-01-21 17:15:49,425577,330022,2,1,59.99,22.49,2015-01-21 17:00:51,330022,1,,,,mobile,https://www.gsearch.com,34627,2015-01-21 17:15:49,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28263,2015-01-21 17:21:09,425581,357270,1,1,49.99,19.49,2015-01-21 17:07:35,357270,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,34628,2015-01-21 17:21:09,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28264,2015-01-21 17:30:07,425588,357274,3,2,95.98,33.98,2015-01-21 17:15:43,357274,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34629,2015-01-21 17:30:07,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28264,2015-01-21 17:30:07,425588,357274,3,2,95.98,33.98,2015-01-21 17:15:43,357274,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34630,2015-01-21 17:30:07,1,0,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28265,2015-01-21 17:31:38,425590,357276,1,1,49.99,19.49,2015-01-21 17:17:02,357276,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com,34631,2015-01-21 17:31:38,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28266,2015-01-21 17:40:41,425605,357288,1,2,95.98,33.98,2015-01-21 17:27:56,357288,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34632,2015-01-21 17:40:41,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28266,2015-01-21 17:40:41,425605,357288,1,2,95.98,33.98,2015-01-21 17:27:56,357288,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34633,2015-01-21 17:40:41,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28267,2015-01-21 17:44:27,425602,357285,3,2,75.98,23.98,2015-01-21 17:26:28,357285,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34634,2015-01-21 17:44:27,3,1,45.99,14.49,1563.0,2015-01-30 11:44:27,45.99,2013-12-12 09:00:00,The Birthday Sugar Panda
28267,2015-01-21 17:44:27,425602,357285,3,2,75.98,23.98,2015-01-21 17:26:28,357285,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34635,2015-01-21 17:44:27,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28268,2015-01-21 18:16:28,425629,357306,1,1,49.99,19.49,2015-01-21 17:59:40,357306,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34636,2015-01-21 18:16:28,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28269,2015-01-21 18:21:23,425643,357319,2,1,59.99,22.49,2015-01-21 18:13:10,357319,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34637,2015-01-21 18:21:23,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28270,2015-01-21 18:23:31,425635,357312,1,1,49.99,19.49,2015-01-21 18:05:32,357312,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34638,2015-01-21 18:23:31,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28271,2015-01-21 18:49:13,425660,357332,3,2,75.98,23.98,2015-01-21 18:34:43,357332,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34639,2015-01-21 18:49:13,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28271,2015-01-21 18:49:13,425660,357332,3,2,75.98,23.98,2015-01-21 18:34:43,357332,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34640,2015-01-21 18:49:13,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28272,2015-01-21 19:15:06,425671,357342,1,2,79.98,28.98,2015-01-21 18:56:33,357342,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34641,2015-01-21 19:15:06,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28272,2015-01-21 19:15:06,425671,357342,1,2,79.98,28.98,2015-01-21 18:56:33,357342,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34642,2015-01-21 19:15:06,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28273,2015-01-21 19:26:00,425677,357347,3,1,45.99,14.49,2015-01-21 19:08:33,357347,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34643,2015-01-21 19:26:00,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28274,2015-01-21 19:47:41,425701,357366,1,1,49.99,19.49,2015-01-21 19:34:15,357366,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34644,2015-01-21 19:47:41,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28275,2015-01-21 19:49:53,425702,357367,1,1,49.99,19.49,2015-01-21 19:34:46,357367,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,34645,2015-01-21 19:49:53,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28276,2015-01-21 20:22:54,425720,357381,1,2,95.98,33.98,2015-01-21 20:00:46,357381,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34646,2015-01-21 20:22:54,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28276,2015-01-21 20:22:54,425720,357381,1,2,95.98,33.98,2015-01-21 20:00:46,357381,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34647,2015-01-21 20:22:54,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28277,2015-01-21 20:26:18,425723,329790,1,2,95.98,33.98,2015-01-21 20:06:45,329790,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,34648,2015-01-21 20:26:18,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28277,2015-01-21 20:26:18,425723,329790,1,2,95.98,33.98,2015-01-21 20:06:45,329790,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,34649,2015-01-21 20:26:18,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28278,2015-01-21 20:36:01,425734,309700,2,2,89.98,31.98,2015-01-21 20:23:12,309700,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34650,2015-01-21 20:36:01,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28278,2015-01-21 20:36:01,425734,309700,2,2,89.98,31.98,2015-01-21 20:23:12,309700,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34651,2015-01-21 20:36:01,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28279,2015-01-21 21:22:14,425761,357406,2,1,59.99,22.49,2015-01-21 21:05:06,357406,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,34652,2015-01-21 21:22:14,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28280,2015-01-21 21:26:51,425769,297137,1,2,95.98,33.98,2015-01-21 21:14:37,297137,1,,,,desktop,https://www.bsearch.com,34653,2015-01-21 21:26:51,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28280,2015-01-21 21:26:51,425769,297137,1,2,95.98,33.98,2015-01-21 21:14:37,297137,1,,,,desktop,https://www.bsearch.com,34654,2015-01-21 21:26:51,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28281,2015-01-21 22:24:34,425792,357430,1,1,49.99,19.49,2015-01-21 22:06:14,357430,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34655,2015-01-21 22:24:34,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28282,2015-01-21 22:32:47,425802,357437,2,2,89.98,31.98,2015-01-21 22:21:27,357437,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34656,2015-01-21 22:32:47,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28282,2015-01-21 22:32:47,425802,357437,2,2,89.98,31.98,2015-01-21 22:21:27,357437,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34657,2015-01-21 22:32:47,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28283,2015-01-21 22:59:28,425812,357443,3,1,45.99,14.49,2015-01-21 22:45:27,357443,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34658,2015-01-21 22:59:28,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28284,2015-01-21 23:21:45,425821,357452,3,2,75.98,23.98,2015-01-21 23:05:07,357452,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34659,2015-01-21 23:21:45,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28284,2015-01-21 23:21:45,425821,357452,3,2,75.98,23.98,2015-01-21 23:05:07,357452,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34660,2015-01-21 23:21:45,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28285,2015-01-21 23:24:31,425824,357455,1,1,49.99,19.49,2015-01-21 23:11:54,357455,0,,,,desktop,https://www.gsearch.com,34661,2015-01-21 23:24:31,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28286,2015-01-21 23:34:53,425826,357456,1,1,49.99,19.49,2015-01-21 23:24:46,357456,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34662,2015-01-21 23:34:53,1,1,49.99,19.49,1571.0,2015-02-01 06:34:53,49.99,2012-03-19 08:00:00,The Original Mr. Fuzzy
28287,2015-01-21 23:54:05,425837,357465,4,1,29.99,9.49,2015-01-21 23:43:37,357465,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34663,2015-01-21 23:54:05,4,1,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28288,2015-01-21 23:54:17,425829,357459,4,2,75.98,23.98,2015-01-21 23:33:30,357459,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,34664,2015-01-21 23:54:17,4,1,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28288,2015-01-21 23:54:17,425829,357459,4,2,75.98,23.98,2015-01-21 23:33:30,357459,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,34665,2015-01-21 23:54:17,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28289,2015-01-22 00:04:17,425836,326408,2,1,59.99,22.49,2015-01-21 23:43:32,326408,1,,,,desktop,https://www.gsearch.com,34666,2015-01-22 00:04:17,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28290,2015-01-22 00:22:10,425846,357472,1,1,49.99,19.49,2015-01-22 00:07:00,357472,0,,,,desktop,https://www.bsearch.com,34667,2015-01-22 00:22:10,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28291,2015-01-22 00:40:36,425852,343548,1,2,95.98,33.98,2015-01-22 00:24:04,343548,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34668,2015-01-22 00:40:36,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28291,2015-01-22 00:40:36,425852,343548,1,2,95.98,33.98,2015-01-22 00:24:04,343548,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34669,2015-01-22 00:40:36,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28292,2015-01-22 01:15:24,425863,294768,3,1,45.99,14.49,2015-01-22 01:00:24,294768,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34670,2015-01-22 01:15:24,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28293,2015-01-22 01:30:52,425867,289779,1,1,49.99,19.49,2015-01-22 01:22:25,289779,1,,,,desktop,https://www.bsearch.com,34671,2015-01-22 01:30:52,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28294,2015-01-22 01:32:15,425864,357481,1,1,49.99,19.49,2015-01-22 01:16:22,357481,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34672,2015-01-22 01:32:15,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28295,2015-01-22 01:37:09,425865,357482,2,1,59.99,22.49,2015-01-22 01:20:19,357482,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,34673,2015-01-22 01:37:09,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28296,2015-01-22 04:49:24,425918,357517,1,2,79.98,28.98,2015-01-22 04:33:29,357517,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34674,2015-01-22 04:49:24,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28296,2015-01-22 04:49:24,425918,357517,1,2,79.98,28.98,2015-01-22 04:33:29,357517,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34675,2015-01-22 04:49:24,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28297,2015-01-22 04:56:08,425925,357520,1,2,79.98,28.98,2015-01-22 04:45:19,357520,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34676,2015-01-22 04:56:08,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28297,2015-01-22 04:56:08,425925,357520,1,2,79.98,28.98,2015-01-22 04:45:19,357520,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34677,2015-01-22 04:56:08,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28298,2015-01-22 05:38:29,425936,357528,1,1,49.99,19.49,2015-01-22 05:28:42,357528,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34678,2015-01-22 05:38:29,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28299,2015-01-22 07:21:37,425963,334758,3,1,45.99,14.49,2015-01-22 07:07:48,334758,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34679,2015-01-22 07:21:37,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28300,2015-01-22 07:36:11,425968,357551,1,1,49.99,19.49,2015-01-22 07:22:39,357551,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,34680,2015-01-22 07:36:11,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28301,2015-01-22 07:53:45,425973,357554,1,1,49.99,19.49,2015-01-22 07:34:59,357554,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34681,2015-01-22 07:53:45,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28302,2015-01-22 08:39:55,426000,303376,4,2,79.98,28.98,2015-01-22 08:29:02,303376,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,34682,2015-01-22 08:39:55,4,1,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28302,2015-01-22 08:39:55,426000,303376,4,2,79.98,28.98,2015-01-22 08:29:02,303376,1,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,34683,2015-01-22 08:39:55,1,0,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28303,2015-01-22 08:44:22,426005,357579,4,1,29.99,9.49,2015-01-22 08:32:07,357579,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34684,2015-01-22 08:44:22,4,1,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28304,2015-01-22 08:45:46,426003,318073,3,1,45.99,14.49,2015-01-22 08:30:58,318073,1,,,,desktop,,34685,2015-01-22 08:45:46,3,1,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28305,2015-01-22 09:07:00,426022,357593,2,2,89.98,31.98,2015-01-22 08:53:45,357593,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34686,2015-01-22 09:07:00,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28305,2015-01-22 09:07:00,426022,357593,2,2,89.98,31.98,2015-01-22 08:53:45,357593,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34687,2015-01-22 09:07:00,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28306,2015-01-22 09:13:49,426027,357596,2,1,59.99,22.49,2015-01-22 09:01:02,357596,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34688,2015-01-22 09:13:49,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28307,2015-01-22 09:21:49,426039,309658,2,1,59.99,22.49,2015-01-22 09:09:48,309658,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34689,2015-01-22 09:21:49,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28308,2015-01-22 10:08:30,426068,310022,1,1,49.99,19.49,2015-01-22 09:49:44,310022,1,,,,mobile,,34690,2015-01-22 10:08:30,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28309,2015-01-22 10:13:51,426073,357633,1,1,49.99,19.49,2015-01-22 09:57:34,357633,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34691,2015-01-22 10:13:51,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28310,2015-01-22 10:16:44,426083,323289,2,1,59.99,22.49,2015-01-22 10:06:26,323289,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34692,2015-01-22 10:16:44,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28311,2015-01-22 10:23:04,426085,357641,2,1,59.99,22.49,2015-01-22 10:07:14,357641,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34693,2015-01-22 10:23:04,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28312,2015-01-22 10:28:34,426098,357651,4,1,29.99,9.49,2015-01-22 10:15:44,357651,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34694,2015-01-22 10:28:34,4,1,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28313,2015-01-22 10:28:56,426093,357648,2,1,59.99,22.49,2015-01-22 10:11:41,357648,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34695,2015-01-22 10:28:56,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28314,2015-01-22 10:59:24,426127,317737,1,2,95.98,33.98,2015-01-22 10:40:11,317737,1,,,,desktop,https://www.gsearch.com,34696,2015-01-22 10:59:24,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28314,2015-01-22 10:59:24,426127,317737,1,2,95.98,33.98,2015-01-22 10:40:11,317737,1,,,,desktop,https://www.gsearch.com,34697,2015-01-22 10:59:24,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28315,2015-01-22 11:17:09,426146,308893,1,1,49.99,19.49,2015-01-22 10:58:05,308893,1,,,,desktop,,34698,2015-01-22 11:17:09,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28316,2015-01-22 11:36:14,426164,357694,1,1,49.99,19.49,2015-01-22 11:21:11,357694,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34699,2015-01-22 11:36:14,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28317,2015-01-22 11:45:30,426174,357702,1,1,49.99,19.49,2015-01-22 11:30:55,357702,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34700,2015-01-22 11:45:30,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28318,2015-01-22 11:49:02,426180,357706,1,1,49.99,19.49,2015-01-22 11:37:03,357706,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34701,2015-01-22 11:49:02,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28319,2015-01-22 11:52:08,426177,357704,1,1,49.99,19.49,2015-01-22 11:35:47,357704,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34702,2015-01-22 11:52:08,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28320,2015-01-22 12:06:21,426192,357712,1,2,79.98,28.98,2015-01-22 11:49:29,357712,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34703,2015-01-22 12:06:21,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28320,2015-01-22 12:06:21,426192,357712,1,2,79.98,28.98,2015-01-22 11:49:29,357712,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,34704,2015-01-22 12:06:21,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28321,2015-01-22 12:14:55,426207,357725,1,2,95.98,33.98,2015-01-22 12:03:46,357725,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34705,2015-01-22 12:14:55,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28321,2015-01-22 12:14:55,426207,357725,1,2,95.98,33.98,2015-01-22 12:03:46,357725,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34706,2015-01-22 12:14:55,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28322,2015-01-22 12:25:09,426217,357733,1,1,49.99,19.49,2015-01-22 12:11:43,357733,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34707,2015-01-22 12:25:09,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28323,2015-01-22 12:29:58,426225,337678,2,2,105.98,36.98,2015-01-22 12:18:15,337678,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34708,2015-01-22 12:29:58,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28323,2015-01-22 12:29:58,426225,337678,2,2,105.98,36.98,2015-01-22 12:18:15,337678,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34709,2015-01-22 12:29:58,3,0,45.99,14.49,,,,2013-12-12 09:00:00,The Birthday Sugar Panda
28324,2015-01-22 12:30:18,426226,357741,2,2,89.98,31.98,2015-01-22 12:19:02,357741,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34710,2015-01-22 12:30:18,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28324,2015-01-22 12:30:18,426226,357741,2,2,89.98,31.98,2015-01-22 12:19:02,357741,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34711,2015-01-22 12:30:18,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28325,2015-01-22 12:39:07,426231,330709,1,1,49.99,19.49,2015-01-22 12:23:06,330709,1,,,,desktop,https://www.gsearch.com,34712,2015-01-22 12:39:07,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28326,2015-01-22 12:41:30,426235,357748,1,1,49.99,19.49,2015-01-22 12:26:18,357748,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,34713,2015-01-22 12:41:30,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28327,2015-01-22 12:50:38,426251,321466,1,1,49.99,19.49,2015-01-22 12:37:33,321466,1,,,,mobile,,34714,2015-01-22 12:50:38,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28328,2015-01-22 13:07:45,426267,357770,2,2,89.98,31.98,2015-01-22 12:48:55,357770,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34715,2015-01-22 13:07:45,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28328,2015-01-22 13:07:45,426267,357770,2,2,89.98,31.98,2015-01-22 12:48:55,357770,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34716,2015-01-22 13:07:45,4,0,29.99,9.49,,,,2014-02-05 10:00:00,The Hudson River Mini bear
28329,2015-01-22 13:18:26,426283,357782,1,1,49.99,19.49,2015-01-22 12:59:53,357782,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34717,2015-01-22 13:18:26,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28330,2015-01-22 13:25:28,426304,357800,2,1,59.99,22.49,2015-01-22 13:16:02,357800,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,34718,2015-01-22 13:25:28,2,1,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
28331,2015-01-22 13:56:33,426337,305542,1,2,109.98,41.98,2015-01-22 13:38:18,305542,1,,,,desktop,https://www.gsearch.com,34719,2015-01-22 13:56:33,1,1,49.99,19.49,,,,2012-03-19 08:00:00,The Original Mr. Fuzzy
28331,2015-01-22 13:56:33,426337,305542,1,2,109.98,41.98,2015-01-22 13:38:18,305542,1,,,,desktop,https://www.gsearch.com,34720,2015-01-22 13:56:33,2,0,59.99,22.49,,,,2013-01-06 13:00:00,The Forever Love Bear
